2026-06-19 15:38:51.125 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=7 frame_id=28
2026-06-19 15:38:51.197 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=29
2026-06-19 15:38:51.451 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection bucket complete seq=61 group=1 pass=false frames=5/5 reject_cameras=[5, 6, 7, 8, 9]
2026-06-19 15:38:51.451 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=9 frame_id=29
2026-06-19 15:38:51.466 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=9 frame=29 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1409
2026-06-19 15:38:51.466 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=9 frame=29 total_ms=216539 pipeline_ms=1762 reference_ms=0 capture_ms=404 python_ms=1329 geometry_ms=20 decision_ms=0 fanout_ms=9 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:51.638 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=6 frame_id=28
2026-06-19 15:38:51.680 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=29
2026-06-19 15:38:51.750 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=29
2026-06-19 15:38:51.796 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=29
2026-06-19 15:38:51.958 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=29
2026-06-19 15:38:51.996 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=29
2026-06-19 15:38:52.014 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=29
2026-06-19 15:38:52.048 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=29
2026-06-19 15:38:52.321 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=0 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam0: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:52.381 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=29
2026-06-19 15:38:52.447 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=29
2026-06-19 15:38:52.487 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=1 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam1: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:52.636 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=2 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam2: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:52.761 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=3 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam3: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:52.796 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=29
2026-06-19 15:38:52.911 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=4 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam4: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.035 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=30
2026-06-19 15:38:53.035 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=0 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=758
2026-06-19 15:38:53.051 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=0 frame=30 total_ms=218115 pipeline_ms=1106 reference_ms=0 capture_ms=390 python_ms=687 geometry_ms=16 decision_ms=0 fanout_ms=13 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:53.067 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=5 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam5: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.227 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=6 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam6: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.320 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=30
2026-06-19 15:38:53.341 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=3 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=626
2026-06-19 15:38:53.343 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=3 frame=30 total_ms=218407 pipeline_ms=975 reference_ms=0 capture_ms=409 python_ms=521 geometry_ms=25 decision_ms=0 fanout_ms=20 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:53.370 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=7 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam7: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.370 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=30
2026-06-19 15:38:53.390 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=4 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=531
2026-06-19 15:38:53.391 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=4 frame=30 total_ms=218455 pipeline_ms=885 reference_ms=0 capture_ms=408 python_ms=435 geometry_ms=22 decision_ms=0 fanout_ms=20 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:53.458 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=30
2026-06-19 15:38:53.474 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=1 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1029
2026-06-19 15:38:53.477 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=8 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam8: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.477 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=1 frame=30 total_ms=218539 pipeline_ms=1388 reference_ms=0 capture_ms=405 python_ms=940 geometry_ms=27 decision_ms=0 fanout_ms=16 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:53.635 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=9 frame=30 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam9: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:53.658 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection bucket complete seq=62 group=0 pass=false frames=5/5 reject_cameras=[0, 1, 2, 3, 4]
2026-06-19 15:38:53.659 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=30
2026-06-19 15:38:53.680 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=2 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1093
2026-06-19 15:38:53.681 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=2 frame=30 total_ms=218745 pipeline_ms=1444 reference_ms=0 capture_ms=414 python_ms=987 geometry_ms=21 decision_ms=0 fanout_ms=22 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:53.863 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=29
2026-06-19 15:38:53.968 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=8 frame_id=29
2026-06-19 15:38:54.196 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=30
2026-06-19 15:38:54.212 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=5 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1206
2026-06-19 15:38:54.212 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=5 frame=30 total_ms=219277 pipeline_ms=1559 reference_ms=0 capture_ms=420 python_ms=1096 geometry_ms=29 decision_ms=0 fanout_ms=14 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:54.276 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=7 frame_id=29
2026-06-19 15:38:54.284 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=7 frame_id=30
2026-06-19 15:38:54.297 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=7 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1009
2026-06-19 15:38:54.298 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=7 frame=30 total_ms=219363 pipeline_ms=1366 reference_ms=0 capture_ms=441 python_ms=888 geometry_ms=24 decision_ms=0 fanout_ms=13 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:54.343 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=6 frame_id=30
2026-06-19 15:38:54.344 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=9 frame_id=29
2026-06-19 15:38:54.359 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=6 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1203
2026-06-19 15:38:54.360 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=6 frame=30 total_ms=219424 pipeline_ms=1562 reference_ms=0 capture_ms=434 python_ms=1077 geometry_ms=34 decision_ms=0 fanout_ms=17 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:54.447 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=8 frame_id=30
2026-06-19 15:38:54.449 WARN  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - ui publish rejected camera_id=8 frame_id=30 dropped_total=7
2026-06-19 15:38:54.467 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=8 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1047
2026-06-19 15:38:54.468 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=8 frame=30 total_ms=219532 pipeline_ms=1401 reference_ms=0 capture_ms=415 python_ms=938 geometry_ms=29 decision_ms=0 fanout_ms=19 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:54.688 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection bucket complete seq=62 group=1 pass=false frames=5/5 reject_cameras=[5, 6, 7, 8, 9]
2026-06-19 15:38:54.688 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=9 frame_id=30
2026-06-19 15:38:54.688 WARN  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection frame freeze failed camera_id=9 frame_id=30: C:\Users\Administrator\AppData\Local\iml_shm\iml_ui_inspect_cam_9
2026-06-19 15:38:54.688 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=9 frame=30 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1124
2026-06-19 15:38:54.688 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=9 frame=30 total_ms=219759 pipeline_ms=1480 reference_ms=0 capture_ms=425 python_ms=1028 geometry_ms=26 decision_ms=0 fanout_ms=1 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:54.858 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=8 frame_id=29
2026-06-19 15:38:54.900 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=30
2026-06-19 15:38:55.185 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=9 frame_id=29
2026-06-19 15:38:55.234 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=30
2026-06-19 15:38:55.397 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=30
2026-06-19 15:38:55.455 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=30
2026-06-19 15:38:55.544 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=30
2026-06-19 15:38:55.605 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=30
2026-06-19 15:38:55.679 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=30
2026-06-19 15:38:55.735 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=30
2026-06-19 15:38:55.820 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=0 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam0: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:55.972 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=1 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam1: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.070 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=30
2026-06-19 15:38:56.102 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=2 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam2: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.147 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=30
2026-06-19 15:38:56.249 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=3 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam3: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.396 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=4 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam4: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.409 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=30
2026-06-19 15:38:56.429 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=0 frame_id=31
2026-06-19 15:38:56.449 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=0 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=665
2026-06-19 15:38:56.449 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=0 frame=31 total_ms=221514 pipeline_ms=1011 reference_ms=0 capture_ms=386 python_ms=593 geometry_ms=13 decision_ms=0 fanout_ms=19 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:56.544 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=7 frame_id=30
2026-06-19 15:38:56.573 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=5 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam5: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.716 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=6 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam6: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:56.755 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=3 frame_id=31
2026-06-19 15:38:56.774 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=3 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=557
2026-06-19 15:38:56.774 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=3 frame=31 total_ms=221842 pipeline_ms=910 reference_ms=0 capture_ms=392 python_ms=479 geometry_ms=19 decision_ms=0 fanout_ms=20 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:56.805 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=1 frame_id=31
2026-06-19 15:38:56.824 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=1 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=893
2026-06-19 15:38:56.825 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=1 frame=31 total_ms=221890 pipeline_ms=1240 reference_ms=0 capture_ms=390 python_ms=798 geometry_ms=32 decision_ms=0 fanout_ms=20 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:56.890 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=4 frame_id=31
2026-06-19 15:38:56.906 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=4 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=555
2026-06-19 15:38:56.920 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=4 frame=31 total_ms=221971 pipeline_ms=902 reference_ms=0 capture_ms=395 python_ms=472 geometry_ms=19 decision_ms=0 fanout_ms=16 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:56.940 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=7 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam7: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:57.003 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=8 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam8: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:57.013 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection bucket complete seq=63 group=0 pass=false frames=5/5 reject_cameras=[0, 1, 2, 3, 4]
2026-06-19 15:38:57.019 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=2 frame_id=31
2026-06-19 15:38:57.035 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=2 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=971
2026-06-19 15:38:57.036 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=2 frame=31 total_ms=222101 pipeline_ms=1318 reference_ms=0 capture_ms=396 python_ms=882 geometry_ms=18 decision_ms=0 fanout_ms=22 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:57.161 WARN  [stage-capture] c.e.i.o.i.b.IntegrationBootstrap - capture downscale skipped cam=9 frame=31 source=inspect reason=C:\Users\Administrator\AppData\Local\iml_shm\iml_ds_inspect_cam9: The requested operation cannot be performed on a file with a user-mapped section open
2026-06-19 15:38:57.381 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=30
2026-06-19 15:38:57.478 INFO  [ui-publish] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=6 frame_id=30
2026-06-19 15:38:57.623 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=5 frame_id=31
2026-06-19 15:38:57.638 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=5 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1147
2026-06-19 15:38:57.640 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=5 frame=31 total_ms=222703 pipeline_ms=1497 reference_ms=0 capture_ms=437 python_ms=1016 geometry_ms=29 decision_ms=0 fanout_ms=15 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:57.803 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=7 frame_id=31
2026-06-19 15:38:57.815 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=6 frame_id=31
2026-06-19 15:38:57.817 WARN  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection frame freeze failed camera_id=6 frame_id=31: C:\Users\Administrator\AppData\Local\iml_shm\iml_ui_inspect_cam_6
2026-06-19 15:38:57.817 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=6 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1176
2026-06-19 15:38:57.817 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=6 frame=31 total_ms=222882 pipeline_ms=1537 reference_ms=0 capture_ms=439 python_ms=1070 geometry_ms=27 decision_ms=0 fanout_ms=1 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:57.821 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=7 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1040
2026-06-19 15:38:57.821 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - stage_timing cam=7 frame=31 total_ms=222886 pipeline_ms=1395 reference_ms=0 capture_ms=517 python_ms=829 geometry_ms=32 decision_ms=0 fanout_ms=17 py_align_ms=0.0 py_diff_ms=0.0 py_anomaly_ms=0.0 py_fp_recheck_ms=0.0 py_encode_ms=0.0 py_total_ms=0.0
2026-06-19 15:38:58.064 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - client_ws sent type=server.inspect_result camera_id=8 frame_id=31
2026-06-19 15:38:58.077 INFO  [stage-decision] c.e.i.o.i.b.IntegrationBootstrap - inspection_timing cam=8 frame=31 capture_to_geometry_done_ms=0 capture_to_python_done_ms=0 capture_frame_to_inspection_end_ms=1155
