,Состояния,,,,Неисправности,,,,Управление,,,
,RF,,,,RF,,,,RF,,,
,,BOOL,163.10,,,BOOL,213.10,,,BOOL,263.10,
,,BOOL,163.11,,,BOOL,213.11,,,BOOL,263.11,
,,BOOL,163.12,,,BOOL,213.12,,,BOOL,263.12,
,,BOOL,163.13,,,BOOL,213.13,,,BOOL,263.13,
,,BOOL,163.14,,,BOOL,213.14,,,BOOL,263.14,
,,BOOL,163.15,,,BOOL,213.15,,,BOOL,263.15,
,,CHANNEL,164,,,CHANNEL,214,,,CHANNEL,264,
,,BOOL,164.00,,,BOOL,214.00,,,BOOL,264.00,
,,BOOL,164.01,,,BOOL,214.01,,,BOOL,264.01,
,,BOOL,164.02,,,BOOL,214.02,,,BOOL,264.02,
,,BOOL,164.03,,,BOOL,214.03,,,BOOL,264.03,
,,BOOL,164.04,,,BOOL,214.04,,,BOOL,264.04,
,,BOOL,164.05,,,BOOL,214.05,,,BOOL,264.05,
,,BOOL,164.06,,,BOOL,214.06,,,BOOL,264.06,
,,BOOL,164.07,,,BOOL,214.07,,,BOOL,264.07,
,,BOOL,164.08,,,BOOL,214.08,,,BOOL,264.08,
,,BOOL,164.09,,,BOOL,214.09,,,BOOL,264.09,
,,BOOL,164.10,,,BOOL,214.10,,,BOOL,264.10,
,,BOOL,164.11,,,BOOL,214.11,,,BOOL,264.11,
,,BOOL,164.12,,,BOOL,214.12,,,BOOL,264.12,
,,BOOL,164.13,,,BOOL,214.13,,,BOOL,264.13,
,,BOOL,164.14,,,BOOL,214.14,,,BOOL,264.14,
,,BOOL,164.15,,,BOOL,214.15,,,BOOL,264.15,
,,CHANNEL,165,,,CHANNEL,215,,,CHANNEL,265,
,,BOOL,165.00,,,BOOL,215.00,,,BOOL,265.00,
,,BOOL,165.01,,,BOOL,215.01,,,BOOL,265.01,
,,BOOL,165.02,,,BOOL,215.02,,,BOOL,265.02,
,,BOOL,165.03,,,BOOL,215.03,,,BOOL,265.03,
,,BOOL,165.04,,,BOOL,215.04,,,BOOL,265.04,
,,BOOL,165.05,,,BOOL,215.05,,,BOOL,265.05,
,,BOOL,165.06,,,BOOL,215.06,,,BOOL,265.06,
,,BOOL,165.07,,,BOOL,215.07,,,BOOL,265.07,
,,BOOL,165.08,,,BOOL,215.08,,,BOOL,265.08,
,,BOOL,165.09,,,BOOL,215.09,,,BOOL,265.09,
,,BOOL,165.10,,,BOOL,215.10,,,BOOL,265.10,
,,BOOL,165.11,,,BOOL,215.11,,,BOOL,265.11,
,,BOOL,165.12,,,BOOL,215.12,,,BOOL,265.12,
,,BOOL,165.13,,,BOOL,215.13,,,BOOL,265.13,
,,BOOL,165.14,,,BOOL,215.14,,,BOOL,265.14,
,,BOOL,165.15,,,BOOL,215.15,,,BOOL,265.15,
,,CHANNEL,166,Название,,CHANNEL,216,Название,,CHANNEL,266,
,,BOOL,166.00,,,BOOL,216.00,,,BOOL,266.00,
,,BOOL,166.01,,,BOOL,216.01,,,BOOL,266.01,
,,BOOL,166.02,,,BOOL,216.02,,,BOOL,266.02,
,,BOOL,166.03,,,BOOL,216.03,,,BOOL,266.03,
,,BOOL,166.04,,,BOOL,216.04,,,BOOL,266.04,
,,BOOL,166.05,,,BOOL,216.05,,,BOOL,266.05,
,,BOOL,166.06,,,BOOL,216.06,,,BOOL,266.06,
,,BOOL,166.07,,,BOOL,216.07,,,BOOL,266.07,
,,BOOL,166.08,,,BOOL,216.08,,,BOOL,266.08,
,,BOOL,166.09,,,BOOL,216.09,,,BOOL,266.09,
,,BOOL,166.10,,,BOOL,216.10,,,BOOL,266.10,
,,BOOL,166.11,,,BOOL,216.11,,,BOOL,266.11,
,,BOOL,166.12,,,BOOL,216.12,,,BOOL,266.12,
,,BOOL,166.13,,,BOOL,216.13,,,BOOL,266.13,
,,BOOL,166.14,,,BOOL,216.14,,,BOOL,266.14,
,,BOOL,166.15,,,BOOL,216.15,,,BOOL,266.15,
,,CHANNEL,167,Название,,CHANNEL,217,Название,,CHANNEL,267,
,,BOOL,167.00,,,BOOL,217.00,,,BOOL,267.00,
,,BOOL,167.01,,,BOOL,217.01,,,BOOL,267.01,
,,BOOL,167.02,,,BOOL,217.02,,,BOOL,267.02,
,,BOOL,167.03,,,BOOL,217.03,,,BOOL,267.03,
,,BOOL,167.04,,,BOOL,217.04,,,BOOL,267.04,
,,BOOL,167.05,,,BOOL,217.05,,,BOOL,267.05,
,,BOOL,167.06,,,BOOL,217.06,,,BOOL,267.06,
,,BOOL,167.07,,,BOOL,217.07,,,BOOL,267.07,
,,BOOL,167.08,,,BOOL,217.08,,,BOOL,267.08,
,,BOOL,167.09,,,BOOL,217.09,,,BOOL,267.09,
,,BOOL,167.10,,,BOOL,217.10,,,BOOL,267.10,
,,BOOL,167.11,,,BOOL,217.11,,,BOOL,267.11,
,,BOOL,167.12,,,BOOL,217.12,,,BOOL,267.12,
,,BOOL,167.13,,,BOOL,217.13,,,BOOL,267.13,
,,BOOL,167.14,,,BOOL,217.14,,,BOOL,267.14,
,,BOOL,167.15,,,BOOL,217.15,,,BOOL,267.15,
,,CHANNEL,168,Название,,CHANNEL,218,Название,,CHANNEL,268,
,,BOOL,168.00,,,BOOL,218.00,,,BOOL,268.00,
,,BOOL,168.01,,,BOOL,218.01,,,BOOL,268.01,
,,BOOL,168.02,,,BOOL,218.02,,,BOOL,268.02,
,,BOOL,168.03,,,BOOL,218.03,,,BOOL,268.03,
,,BOOL,168.04,,,BOOL,218.04,,,BOOL,268.04,
,,BOOL,168.05,,,BOOL,218.05,,,BOOL,268.05,
,,BOOL,168.06,,,BOOL,218.06,,,BOOL,268.06,
,,BOOL,168.07,,,BOOL,218.07,,,BOOL,268.07,
,,BOOL,168.08,,,BOOL,218.08,,,BOOL,268.08,
,,BOOL,168.09,,,BOOL,218.09,,,BOOL,268.09,
,,BOOL,168.10,,,BOOL,218.10,,,BOOL,268.10,
,,BOOL,168.11,,,BOOL,218.11,,,BOOL,268.11,
,,BOOL,168.12,,,BOOL,218.12,,,BOOL,268.12,
,,BOOL,168.13,,,BOOL,218.13,,,BOOL,268.13,
,,BOOL,168.14,,,BOOL,218.14,,,BOOL,268.14,
,,BOOL,168.15,,,BOOL,218.15,,,BOOL,268.15,
,,CHANNEL,169,Название,,CHANNEL,219,Название,,CHANNEL,269,
,,BOOL,169.00,,,BOOL,219.00,,,BOOL,269.00,
,,BOOL,169.01,,,BOOL,219.01,,,BOOL,269.01,
,,BOOL,169.02,,,BOOL,219.02,,,BOOL,269.02,
,,BOOL,169.03,,,BOOL,219.03,,,BOOL,269.03,
,,BOOL,169.04,,,BOOL,219.04,,,BOOL,269.04,
,,BOOL,169.05,,,BOOL,219.05,,,BOOL,269.05,
,,BOOL,169.06,,,BOOL,219.06,,,BOOL,269.06,
,,BOOL,169.07,,,BOOL,219.07,,,BOOL,269.07,
,,BOOL,169.08,,,BOOL,219.08,,,BOOL,269.08,
,,BOOL,169.09,,,BOOL,219.09,,,BOOL,269.09,
,,BOOL,169.10,,,BOOL,219.10,,,BOOL,269.10,
,,BOOL,169.11,,,BOOL,219.11,,,BOOL,269.11,
,,BOOL,169.12,,,BOOL,219.12,,,BOOL,269.12,
,,BOOL,169.13,,,BOOL,219.13,,,BOOL,269.13,
,,BOOL,169.14,,,BOOL,219.14,,,BOOL,269.14,
,,BOOL,169.15,,,BOOL,219.15,,,BOOL,269.15,
,,CHANNEL,170,Название,,CHANNEL,220,Название,,CHANNEL,270,Название
,,BOOL,170.00,,,BOOL,220.00,,,BOOL,270.00,
,,BOOL,170.01,,,BOOL,220.01,,,BOOL,270.01,
,,BOOL,170.02,,,BOOL,220.02,,,BOOL,270.02,
,,BOOL,170.03,,,BOOL,220.03,,,BOOL,270.03,
,,BOOL,170.04,,,BOOL,220.04,,,BOOL,270.04,
,,BOOL,170.05,,,BOOL,220.05,,,BOOL,270.05,
,,BOOL,170.06,,,BOOL,220.06,,,BOOL,270.06,
,,BOOL,170.07,,,BOOL,220.07,,,BOOL,270.07,
,,BOOL,170.08,,,BOOL,220.08,,,BOOL,270.08,
,,BOOL,170.09,,,BOOL,220.09,,,BOOL,270.09,
,,BOOL,170.10,,,BOOL,220.10,,,BOOL,270.10,
,,BOOL,170.11,,,BOOL,220.11,,,BOOL,270.11,
,,BOOL,170.12,,,BOOL,220.12,,,BOOL,270.12,
,,BOOL,170.13,,,BOOL,220.13,,,BOOL,270.13,
,,BOOL,170.14,,,BOOL,220.14,,,BOOL,270.14,
,,BOOL,170.15,,,BOOL,220.15,,,BOOL,270.15,
,,CHANNEL,171,Название,,CHANNEL,221,Название,,CHANNEL,271,Название
,,BOOL,171.00,,,BOOL,221.00,,,BOOL,271.00,
,,BOOL,171.01,,,BOOL,221.01,,,BOOL,271.01,
,,BOOL,171.02,,,BOOL,221.02,,,BOOL,271.02,
,,BOOL,171.03,,,BOOL,221.03,,,BOOL,271.03,
,,BOOL,171.04,,,BOOL,221.04,,,BOOL,271.04,
,,BOOL,171.05,,,BOOL,221.05,,,BOOL,271.05,
,,BOOL,171.06,,,BOOL,221.06,,,BOOL,271.06,
,,BOOL,171.07,,,BOOL,221.07,,,BOOL,271.07,
,,BOOL,171.08,,,BOOL,221.08,,,BOOL,271.08,
,,BOOL,171.09,,,BOOL,221.09,,,BOOL,271.09,
,,BOOL,171.10,,,BOOL,221.10,,,BOOL,271.10,
,,BOOL,171.11,,,BOOL,221.11,,,BOOL,271.11,
,,BOOL,171.12,,,BOOL,221.12,,,BOOL,271.12,
,,BOOL,171.13,,,BOOL,221.13,,,BOOL,271.13,
,,BOOL,171.14,,,BOOL,221.14,,,BOOL,271.14,
,,BOOL,171.15,,,BOOL,221.15,,,BOOL,271.15,
,,CHANNEL,172,Название,,CHANNEL,222,Название,,CHANNEL,272,Название
,,BOOL,172.00,,,BOOL,222.00,,,BOOL,272.00,
,,BOOL,172.01,,,BOOL,222.01,,,BOOL,272.01,
,,BOOL,172.02,,,BOOL,222.02,,,BOOL,272.02,
,,BOOL,172.03,,,BOOL,222.03,,,BOOL,272.03,
,,BOOL,172.04,,,BOOL,222.04,,,BOOL,272.04,
,,BOOL,172.05,,,BOOL,222.05,,,BOOL,272.05,
,,BOOL,172.06,,,BOOL,222.06,,,BOOL,272.06,
,,BOOL,172.07,,,BOOL,222.07,,,BOOL,272.07,
,,BOOL,172.08,,,BOOL,222.08,,,BOOL,272.08,
,,BOOL,172.09,,,BOOL,222.09,,,BOOL,272.09,
,,BOOL,172.10,,,BOOL,222.10,,,BOOL,272.10,
,,BOOL,172.11,,,BOOL,222.11,,,BOOL,272.11,
,,BOOL,172.12,,,BOOL,222.12,,,BOOL,272.12,
,,BOOL,172.13,,,BOOL,222.13,,,BOOL,272.13,
,,BOOL,172.14,,,BOOL,222.14,,,BOOL,272.14,
,,BOOL,172.15,,,BOOL,222.15,,,BOOL,272.15,
,,CHANNEL,173,Название,,CHANNEL,223,Название,,CHANNEL,273,Название
,,BOOL,173.00,,,BOOL,223.00,,,BOOL,273.00,
,,BOOL,173.01,,,BOOL,223.01,,,BOOL,273.01,
,,BOOL,173.02,,,BOOL,223.02,,,BOOL,273.02,
,,BOOL,173.03,,,BOOL,223.03,,,BOOL,273.03,
,,BOOL,173.04,,,BOOL,223.04,,,BOOL,273.04,
,,BOOL,173.05,,,BOOL,223.05,,,BOOL,273.05,
,,BOOL,173.06,,,BOOL,223.06,,,BOOL,273.06,
,,BOOL,173.07,,,BOOL,223.07,,,BOOL,273.07,
,,BOOL,173.08,,,BOOL,223.08,,,BOOL,273.08,
,,BOOL,173.09,,,BOOL,223.09,,,BOOL,273.09,
,,BOOL,173.10,,,BOOL,223.10,,,BOOL,273.10,
,,BOOL,173.11,,,BOOL,223.11,,,BOOL,273.11,
,,BOOL,173.12,,,BOOL,223.12,,,BOOL,273.12,
,,BOOL,173.13,,,BOOL,223.13,,,BOOL,273.13,
,,BOOL,173.14,,,BOOL,223.14,,,BOOL,273.14,
,,BOOL,173.15,,,BOOL,223.15,,,BOOL,273.15,
,,CHANNEL,174,Название,,CHANNEL,224,Название,,CHANNEL,274,Название
,,BOOL,174.00,,,BOOL,224.00,,,BOOL,274.00,
,,BOOL,174.01,,,BOOL,224.01,,,BOOL,274.01,
,,BOOL,174.02,,,BOOL,224.02,,,BOOL,274.02,
,,BOOL,174.03,,,BOOL,224.03,,,BOOL,274.03,
,,BOOL,174.04,,,BOOL,224.04,,,BOOL,274.04,
,,BOOL,174.05,,,BOOL,224.05,,,BOOL,274.05,
,,BOOL,174.06,,,BOOL,224.06,,,BOOL,274.06,
,,BOOL,174.07,,,BOOL,224.07,,,BOOL,274.07,
,,BOOL,174.08,,,BOOL,224.08,,,BOOL,274.08,
,,BOOL,174.09,,,BOOL,224.09,,,BOOL,274.09,
,,BOOL,174.10,,,BOOL,224.10,,,BOOL,274.10,
,,BOOL,174.11,,,BOOL,224.11,,,BOOL,274.11,
,,BOOL,174.12,,,BOOL,224.12,,,BOOL,274.12,
,,BOOL,174.13,,,BOOL,224.13,,,BOOL,274.13,
,,BOOL,174.14,,,BOOL,224.14,,,BOOL,274.14,
,,BOOL,174.15,,,BOOL,224.15,,,BOOL,274.15,
,,CHANNEL,175,Название,,CHANNEL,225,Название,,CHANNEL,275,Название
,,BOOL,175.00,,,BOOL,225.00,,,BOOL,275.00,
,,BOOL,175.01,,,BOOL,225.01,,,BOOL,275.01,
,,BOOL,175.02,,,BOOL,225.02,,,BOOL,275.02,
,,BOOL,175.03,,,BOOL,225.03,,,BOOL,275.03,
,,BOOL,175.04,,,BOOL,225.04,,,BOOL,275.04,
,,BOOL,175.05,,,BOOL,225.05,,,BOOL,275.05,
,,BOOL,175.06,,,BOOL,225.06,,,BOOL,275.06,
,,BOOL,175.07,,,BOOL,225.07,,,BOOL,275.07,
,,BOOL,175.08,,,BOOL,225.08,,,BOOL,275.08,
,,BOOL,175.09,,,BOOL,225.09,,,BOOL,275.09,
,,BOOL,175.10,,,BOOL,225.10,,,BOOL,275.10,
,,BOOL,175.11,,,BOOL,225.11,,,BOOL,275.11,
,,BOOL,175.12,,,BOOL,225.12,,,BOOL,275.12,
,,BOOL,175.13,,,BOOL,225.13,,,BOOL,275.13,
,,BOOL,175.14,,,BOOL,225.14,,,BOOL,275.14,
,,BOOL,175.15,,,BOOL,225.15,,,BOOL,275.15,
,,CHANNEL,176,Название,,CHANNEL,226,Название,,CHANNEL,276,Название
,,BOOL,176.00,,,BOOL,226.00,,,BOOL,276.00,
,,BOOL,176.01,,,BOOL,226.01,,,BOOL,276.01,
,,BOOL,176.02,,,BOOL,226.02,,,BOOL,276.02,
,,BOOL,176.03,,,BOOL,226.03,,,BOOL,276.03,
,,BOOL,176.04,,,BOOL,226.04,,,BOOL,276.04,
,,BOOL,176.05,,,BOOL,226.05,,,BOOL,276.05,
,,BOOL,176.06,,,BOOL,226.06,,,BOOL,276.06,
,,BOOL,176.07,,,BOOL,226.07,,,BOOL,276.07,
,,BOOL,176.08,,,BOOL,226.08,,,BOOL,276.08,
,,BOOL,176.09,,,BOOL,226.09,,,BOOL,276.09,
,,BOOL,176.10,,,BOOL,226.10,,,BOOL,276.10,
,,BOOL,176.11,,,BOOL,226.11,,,BOOL,276.11,
,,BOOL,176.12,,,BOOL,226.12,,,BOOL,276.12,
,,BOOL,176.13,,,BOOL,226.13,,,BOOL,276.13,
,,BOOL,176.14,,,BOOL,226.14,,,BOOL,276.14,
,,BOOL,176.15,,,BOOL,226.15,,,BOOL,276.15,
,,CHANNEL,177,Название,,CHANNEL,227,Название,,CHANNEL,277,Название
,,BOOL,177.00,,,BOOL,227.00,,,BOOL,277.00,
,,BOOL,177.01,,,BOOL,227.01,,,BOOL,277.01,
,,BOOL,177.02,,,BOOL,227.02,,,BOOL,277.02,
,,BOOL,177.03,,,BOOL,227.03,,,BOOL,277.03,
,,BOOL,177.04,,,BOOL,227.04,,,BOOL,277.04,
,,BOOL,177.05,,,BOOL,227.05,,,BOOL,277.05,
,,BOOL,177.06,,,BOOL,227.06,,,BOOL,277.06,
,,BOOL,177.07,,,BOOL,227.07,,,BOOL,277.07,
,,BOOL,177.08,,,BOOL,227.08,,,BOOL,277.08,
,,BOOL,177.09,,,BOOL,227.09,,,BOOL,277.09,
,,BOOL,177.10,,,BOOL,227.10,,,BOOL,277.10,
,,BOOL,177.11,,,BOOL,227.11,,,BOOL,277.11,
,,BOOL,177.12,,,BOOL,227.12,,,BOOL,277.12,
,,BOOL,177.13,,,BOOL,227.13,,,BOOL,277.13,
,,BOOL,177.14,,,BOOL,227.14,,,BOOL,277.14,
,,BOOL,177.15,,,BOOL,227.15,,,BOOL,277.15,
,,CHANNEL,178,Название,,CHANNEL,228,Название,,CHANNEL,278,Название
,,BOOL,178.00,,,BOOL,228.00,,,BOOL,278.00,
,,BOOL,178.01,,,BOOL,228.01,,,BOOL,278.01,
,,BOOL,178.02,,,BOOL,228.02,,,BOOL,278.02,
,,BOOL,178.03,,,BOOL,228.03,,,BOOL,278.03,
,,BOOL,178.04,,,BOOL,228.04,,,BOOL,278.04,
,,BOOL,178.05,,,BOOL,228.05,,,BOOL,278.05,
,,BOOL,178.06,,,BOOL,228.06,,,BOOL,278.06,
,,BOOL,178.07,,,BOOL,228.07,,,BOOL,278.07,
,,BOOL,178.08,,,BOOL,228.08,,,BOOL,278.08,
,,BOOL,178.09,,,BOOL,228.09,,,BOOL,278.09,
,,BOOL,178.10,,,BOOL,228.10,,,BOOL,278.10,
,,BOOL,178.11,,,BOOL,228.11,,,BOOL,278.11,
,,BOOL,178.12,,,BOOL,228.12,,,BOOL,278.12,
,,BOOL,178.13,,,BOOL,228.13,,,BOOL,278.13,
,,BOOL,178.14,,,BOOL,228.14,,,BOOL,278.14,
,,BOOL,178.15,,,BOOL,228.15,,,BOOL,278.15,
,,CHANNEL,179,Название,,CHANNEL,229,Название,,CHANNEL,279,Название
,,BOOL,179.00,,,BOOL,229.00,,,BOOL,279.00,
,,BOOL,179.01,,,BOOL,229.01,,,BOOL,279.01,
,,BOOL,179.02,,,BOOL,229.02,,,BOOL,279.02,
,,BOOL,179.03,,,BOOL,229.03,,,BOOL,279.03,
,,BOOL,179.04,,,BOOL,229.04,,,BOOL,279.04,
,,BOOL,179.05,,,BOOL,229.05,,,BOOL,279.05,
,,BOOL,179.06,,,BOOL,229.06,,,BOOL,279.06,
,,BOOL,179.07,,,BOOL,229.07,,,BOOL,279.07,
,,BOOL,179.08,,,BOOL,229.08,,,BOOL,279.08,
,,BOOL,179.09,,,BOOL,229.09,,,BOOL,279.09,
,,BOOL,179.10,,,BOOL,229.10,,,BOOL,279.10,
,,BOOL,179.11,,,BOOL,229.11,,,BOOL,279.11,
,,BOOL,179.12,,,BOOL,229.12,,,BOOL,279.12,
,,BOOL,179.13,,,BOOL,229.13,,,BOOL,279.13,
,,BOOL,179.14,,,BOOL,229.14,,,BOOL,279.14,
,,BOOL,179.15,,,BOOL,229.15,,,BOOL,279.15,
,,CHANNEL,180,Название,,CHANNEL,230,Название,,CHANNEL,280,Название
,,BOOL,180.00,,,BOOL,230.00,,,BOOL,280.00,
,,BOOL,180.01,,,BOOL,230.01,,,BOOL,280.01,
,,BOOL,180.02,,,BOOL,230.02,,,BOOL,280.02,
,,BOOL,180.03,,,BOOL,230.03,,,BOOL,280.03,
,,BOOL,180.04,,,BOOL,230.04,,,BOOL,280.04,
,,BOOL,180.05,,,BOOL,230.05,,,BOOL,280.05,
,,BOOL,180.06,,,BOOL,230.06,,,BOOL,280.06,
,,BOOL,180.07,,,BOOL,230.07,,,BOOL,280.07,
,,BOOL,180.08,,,BOOL,230.08,,,BOOL,280.08,
,,BOOL,180.09,,,BOOL,230.09,,,BOOL,280.09,
,,BOOL,180.10,,,BOOL,230.10,,,BOOL,280.10,
,,BOOL,180.11,,,BOOL,230.11,,,BOOL,280.11,
,,BOOL,180.12,,,BOOL,230.12,,,BOOL,280.12,
,,BOOL,180.13,,,BOOL,230.13,,,BOOL,280.13,
,,BOOL,180.14,,,BOOL,230.14,,,BOOL,280.14,
,,BOOL,180.15,,,BOOL,230.15,,,BOOL,280.15,
,,CHANNEL,181,Название,,CHANNEL,231,Название,,CHANNEL,281,Название
,,BOOL,181.00,,,BOOL,231.00,,,BOOL,281.00,
,,BOOL,181.01,,,BOOL,231.01,,,BOOL,281.01,
,,BOOL,181.02,,,BOOL,231.02,,,BOOL,281.02,
,,BOOL,181.03,,,BOOL,231.03,,,BOOL,281.03,
,,BOOL,181.04,,,BOOL,231.04,,,BOOL,281.04,
,,BOOL,181.05,,,BOOL,231.05,,,BOOL,281.05,
,,BOOL,181.06,,,BOOL,231.06,,,BOOL,281.06,
,,BOOL,181.07,,,BOOL,231.07,,,BOOL,281.07,
,,BOOL,181.08,,,BOOL,231.08,,,BOOL,281.08,
,,BOOL,181.09,,,BOOL,231.09,,,BOOL,281.09,
,,BOOL,181.10,,,BOOL,231.10,,,BOOL,281.10,
,,BOOL,181.11,,,BOOL,231.11,,,BOOL,281.11,
,,BOOL,181.12,,,BOOL,231.12,,,BOOL,281.12,
,,BOOL,181.13,,,BOOL,231.13,,,BOOL,281.13,
,,BOOL,181.14,,,BOOL,231.14,,,BOOL,281.14,
,,BOOL,181.15,,,BOOL,231.15,,,BOOL,281.15,
,,CHANNEL,182,Название,,CHANNEL,232,Название,,CHANNEL,282,Название
,,BOOL,182.00,,,BOOL,232.00,,,BOOL,282.00,
,,BOOL,182.01,,,BOOL,232.01,,,BOOL,282.01,
,,BOOL,182.02,,,BOOL,232.02,,,BOOL,282.02,
,,BOOL,182.03,,,BOOL,232.03,,,BOOL,282.03,
,,BOOL,182.04,,,BOOL,232.04,,,BOOL,282.04,
,,BOOL,182.05,,,BOOL,232.05,,,BOOL,282.05,
,,BOOL,182.06,,,BOOL,232.06,,,BOOL,282.06,
,,BOOL,182.07,,,BOOL,232.07,,,BOOL,282.07,
,,BOOL,182.08,,,BOOL,232.08,,,BOOL,282.08,
,,BOOL,182.09,,,BOOL,232.09,,,BOOL,282.09,
,,BOOL,182.10,,,BOOL,232.10,,,BOOL,282.10,
,,BOOL,182.11,,,BOOL,232.11,,,BOOL,282.11,
,,BOOL,182.12,,,BOOL,232.12,,,BOOL,282.12,
,,BOOL,182.13,,,BOOL,232.13,,,BOOL,282.13,
,,BOOL,182.14,,,BOOL,232.14,,,BOOL,282.14,
,,BOOL,182.15,,,BOOL,232.15,,,BOOL,282.15,
,,CHANNEL,183,Название,,CHANNEL,233,Название,,CHANNEL,283,Название
,,BOOL,183.00,,,BOOL,233.00,,,BOOL,283.00,
,,BOOL,183.01,,,BOOL,233.01,,,BOOL,283.01,
,,BOOL,183.02,,,BOOL,233.02,,,BOOL,283.02,
,,BOOL,183.03,,,BOOL,233.03,,,BOOL,283.03,
,,BOOL,183.04,,,BOOL,233.04,,,BOOL,283.04,
,,BOOL,183.05,,,BOOL,233.05,,,BOOL,283.05,
,,BOOL,183.06,,,BOOL,233.06,,,BOOL,283.06,
,,BOOL,183.07,,,BOOL,233.07,,,BOOL,283.07,
,,BOOL,183.08,,,BOOL,233.08,,,BOOL,283.08,
,,BOOL,183.09,,,BOOL,233.09,,,BOOL,283.09,
,,BOOL,183.10,,,BOOL,233.10,,,BOOL,283.10,
,,BOOL,183.11,,,BOOL,233.11,,,BOOL,283.11,
,,BOOL,183.12,,,BOOL,233.12,,,BOOL,283.12,
,,BOOL,183.13,,,BOOL,233.13,,,BOOL,283.13,
,,BOOL,183.14,,,BOOL,233.14,,,BOOL,283.14,
,,BOOL,183.15,,,BOOL,233.15,,,BOOL,283.15,
,,CHANNEL,184,Название,,CHANNEL,234,Название,,CHANNEL,284,Название
,,BOOL,184.00,,,BOOL,234.00,,,BOOL,284.00,
,,BOOL,184.01,,,BOOL,234.01,,,BOOL,284.01,
,,BOOL,184.02,,,BOOL,234.02,,,BOOL,284.02,
,,BOOL,184.03,,,BOOL,234.03,,,BOOL,284.03,
,,BOOL,184.04,,,BOOL,234.04,,,BOOL,284.04,
,,BOOL,184.05,,,BOOL,234.05,,,BOOL,284.05,
,,BOOL,184.06,,,BOOL,234.06,,,BOOL,284.06,
,,BOOL,184.07,,,BOOL,234.07,,,BOOL,284.07,
,,BOOL,184.08,,,BOOL,234.08,,,BOOL,284.08,
,,BOOL,184.09,,,BOOL,234.09,,,BOOL,284.09,
,,BOOL,184.10,,,BOOL,234.10,,,BOOL,284.10,
,,BOOL,184.11,,,BOOL,234.11,,,BOOL,284.11,
,,BOOL,184.12,,,BOOL,234.12,,,BOOL,284.12,
,,BOOL,184.13,,,BOOL,234.13,,,BOOL,284.13,
,,BOOL,184.14,,,BOOL,234.14,,,BOOL,284.14,
,,BOOL,184.15,,,BOOL,234.15,,,BOOL,284.15,
,,CHANNEL,185,Название,,CHANNEL,235,Название,,CHANNEL,285,Название
,,BOOL,185.00,,,BOOL,235.00,,,BOOL,285.00,
,,BOOL,185.01,,,BOOL,235.01,,,BOOL,285.01,
,,BOOL,185.02,,,BOOL,235.02,,,BOOL,285.02,
,,BOOL,185.03,,,BOOL,235.03,,,BOOL,285.03,
,,BOOL,185.04,,,BOOL,235.04,,,BOOL,285.04,
,,BOOL,185.05,,,BOOL,235.05,,,BOOL,285.05,
,,BOOL,185.06,,,BOOL,235.06,,,BOOL,285.06,
,,BOOL,185.07,,,BOOL,235.07,,,BOOL,285.07,
,,BOOL,185.08,,,BOOL,235.08,,,BOOL,285.08,
,,BOOL,185.09,,,BOOL,235.09,,,BOOL,285.09,
,,BOOL,185.10,,,BOOL,235.10,,,BOOL,285.10,
,,BOOL,185.11,,,BOOL,235.11,,,BOOL,285.11,
,,BOOL,185.12,,,BOOL,235.12,,,BOOL,285.12,
,,BOOL,185.13,,,BOOL,235.13,,,BOOL,285.13,
,,BOOL,185.14,,,BOOL,235.14,,,BOOL,285.14,
,,BOOL,185.15,,,BOOL,235.15,,,BOOL,285.15,
,,CHANNEL,186,Название,,CHANNEL,236,Название,,CHANNEL,286,Название
,,BOOL,186.00,,,BOOL,236.00,,,BOOL,286.00,
,,BOOL,186.01,,,BOOL,236.01,,,BOOL,286.01,
,,BOOL,186.02,,,BOOL,236.02,,,BOOL,286.02,
,,BOOL,186.03,,,BOOL,236.03,,,BOOL,286.03,
,,BOOL,186.04,,,BOOL,236.04,,,BOOL,286.04,
,,BOOL,186.05,,,BOOL,236.05,,,BOOL,286.05,
,,BOOL,186.06,,,BOOL,236.06,,,BOOL,286.06,
,,BOOL,186.07,,,BOOL,236.07,,,BOOL,286.07,
,,BOOL,186.08,,,BOOL,236.08,,,BOOL,286.08,
,,BOOL,186.09,,,BOOL,236.09,,,BOOL,286.09,
,,BOOL,186.10,,,BOOL,236.10,,,BOOL,286.10,
,,BOOL,186.11,,,BOOL,236.11,,,BOOL,286.11,
,,BOOL,186.12,,,BOOL,236.12,,,BOOL,286.12,
,,BOOL,186.13,,,BOOL,236.13,,,BOOL,286.13,
,,BOOL,186.14,,,BOOL,236.14,,,BOOL,286.14,
,,BOOL,186.15,,,BOOL,236.15,,,BOOL,286.15,
,,CHANNEL,187,Название,,CHANNEL,237,Название,,CHANNEL,287,Название
,,BOOL,187.00,,,BOOL,237.00,,,BOOL,287.00,
,,BOOL,187.01,,,BOOL,237.01,,,BOOL,287.01,
,,BOOL,187.02,,,BOOL,237.02,,,BOOL,287.02,
,,BOOL,187.03,,,BOOL,237.03,,,BOOL,287.03,
,,BOOL,187.04,,,BOOL,237.04,,,BOOL,287.04,
,,BOOL,187.05,,,BOOL,237.05,,,BOOL,287.05,
,,BOOL,187.06,,,BOOL,237.06,,,BOOL,287.06,
,,BOOL,187.07,,,BOOL,237.07,,,BOOL,287.07,
