Required fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,RF,,,,RF,,,,RF,,,,RF,,,,RF,,,,RF,,,,RF,,,,RF,,,,,,
,,,CHANNEL,D1140,,,CHANNEL,D1340,,,WORD,D1540,,,BOOL,H48.03,,,BOOL,H58.03,,,BOOL,W48.03,,,BOOL,W58.03,,,,,,,,
,,,CHANNEL,D1141,,,CHANNEL,D1341,,,WORD,D1541,,,BOOL,H48.04,,,BOOL,H58.04,,,BOOL,W48.04,,,BOOL,W58.04,,,,,,,,
,,,CHANNEL,D1142,,,CHANNEL,D1342,,,WORD,D1542,,,BOOL,H48.05,,,BOOL,H58.05,,,BOOL,W48.05,,,BOOL,W58.05,,,,,,,,
,,,CHANNEL,D1143,,,CHANNEL,D1343,,,WORD,D1543,,,BOOL,H48.06,,,BOOL,H58.06,,,BOOL,W48.06,,,BOOL,W58.06,,,,,,,,
,,,CHANNEL,D1144,,,CHANNEL,D1344,,,WORD,D1544,,,BOOL,H48.07,,,BOOL,H58.07,,,BOOL,W48.07,,,BOOL,W58.07,,,,,,,,
,,,CHANNEL,D1145,,,CHANNEL,D1345,,,WORD,D1545,,,BOOL,H48.08,,,BOOL,H58.08,,,BOOL,W48.08,,,BOOL,W58.08,,,,,,,,
,,,CHANNEL,D1146,,,CHANNEL,D1346,,,WORD,D1546,,,BOOL,H48.09,,,BOOL,H58.09,,,BOOL,W48.09,,,BOOL,W58.09,,,,,,,,
,,,CHANNEL,D1147,,,CHANNEL,D1347,,,WORD,D1547,,,BOOL,H48.10,,,BOOL,H58.10,,,BOOL,W48.10,,,BOOL,W58.10,,,,,,,,
,,,CHANNEL,D1148,,,CHANNEL,D1348,,,WORD,D1548,,,BOOL,H48.11,,,BOOL,H58.11,,,BOOL,W48.11,,,BOOL,W58.11,,,,,,,,
,,,CHANNEL,D1149,,,CHANNEL,D1349,,,WORD,D1549,,,BOOL,H48.12,,,BOOL,H58.12,,,BOOL,W48.12,,,BOOL,W58.12,,,,,,,,
,,,CHANNEL,D1150,,,CHANNEL,D1350,,,WORD,D1550,,,BOOL,H48.13,,,BOOL,H58.13,,,BOOL,W48.13,,,BOOL,W58.13,,,,,,,,
,,,CHANNEL,D1151,,,CHANNEL,D1351,,,WORD,D1551,,,BOOL,H48.14,,,BOOL,H58.14,,,BOOL,W48.14,,,BOOL,W58.14,,,,,,,,
,,,CHANNEL,D1152,,,CHANNEL,D1352,,,WORD,D1552,,,BOOL,H48.15,,,BOOL,H58.15,,,BOOL,W48.15,,,BOOL,W58.15,,,,,,,,
,,,CHANNEL,D1153,,,CHANNEL,D1353,,,WORD,D1553,,,WORD,H49,,,WORD,H59,,,CHANNEL,W49,,,CHANNEL,W59,,,,,,,,
,,,CHANNEL,D1154,,,CHANNEL,D1354,,,WORD,D1554,,,BOOL,H49.00,,,BOOL,H59.00,,,BOOL,W49.00,,,BOOL,W59.00,,,,,,,,
,,,CHANNEL,D1155,,,CHANNEL,D1355,,,WORD,D1555,,,BOOL,H49.01,,,BOOL,H59.01,,,BOOL,W49.01,,,BOOL,W59.01,,,,,,,,
,,,CHANNEL,D1156,,,CHANNEL,D1356,,,WORD,D1556,,,BOOL,H49.02,,,BOOL,H59.02,,,BOOL,W49.02,,,BOOL,W59.02,,,,,,,,
,,,CHANNEL,D1157,,,CHANNEL,D1357,,,WORD,D1557,,,BOOL,H49.03,,,BOOL,H59.03,,,BOOL,W49.03,,,BOOL,W59.03,,,,,,,,
,,,CHANNEL,D1158,,,CHANNEL,D1358,,,WORD,D1558,,,BOOL,H49.04,,,BOOL,H59.04,,,BOOL,W49.04,,,BOOL,W59.04,,,,,,,,
,,,CHANNEL,D1159,,,CHANNEL,D1359,,,WORD,D1559,,,BOOL,H49.05,,,BOOL,H59.05,,,BOOL,W49.05,,,BOOL,W59.05,,,,,,,,
,,,CHANNEL,D1160,,,CHANNEL,D1360,,,WORD,D1560,,,BOOL,H49.06,,,BOOL,H59.06,,,BOOL,W49.06,,,BOOL,W59.06,,,,,,,,
,,,CHANNEL,D1161,,,CHANNEL,D1361,,,WORD,D1561,,,BOOL,H49.07,,,BOOL,H59.07,,,BOOL,W49.07,,,BOOL,W59.07,,,,,,,,
,,,CHANNEL,D1162,,,CHANNEL,D1362,,,WORD,D1562,,,BOOL,H49.08,,,BOOL,H59.08,,,BOOL,W49.08,,,BOOL,W59.08,,,,,,,,
,,,CHANNEL,D1163,,,CHANNEL,D1363,,,WORD,D1563,,,BOOL,H49.09,,,BOOL,H59.09,,,BOOL,W49.09,,,BOOL,W59.09,,,,,,,,
,,,CHANNEL,D1164,,,CHANNEL,D1364,,,WORD,D1564,,,BOOL,H49.10,,,BOOL,H59.10,,,BOOL,W49.10,,,BOOL,W59.10,,,,,,,,
,,,CHANNEL,D1165,,,CHANNEL,D1365,,,WORD,D1565,,,BOOL,H49.11,,,BOOL,H59.11,,,BOOL,W49.11,,,BOOL,W59.11,,,,,,,,
,,,CHANNEL,D1166,,,CHANNEL,D1366,,,WORD,D1566,,,BOOL,H49.12,,,BOOL,H59.12,,,BOOL,W49.12,,,BOOL,W59.12,,,,,,,,
,,,CHANNEL,D1167,,,CHANNEL,D1367,,,WORD,D1567,,,BOOL,H49.13,,,BOOL,H59.13,,,BOOL,W49.13,,,BOOL,W59.13,,,,,,,,
,,,CHANNEL,D1168,,,CHANNEL,D1368,,,WORD,D1568,,,BOOL,H49.14,,,BOOL,H59.14,,,BOOL,W49.14,,,BOOL,W59.14,,,,,,,,
,,,CHANNEL,D1169,,,CHANNEL,D1369,,,WORD,D1569,,,BOOL,H49.15,,,BOOL,H59.15,,,BOOL,W49.15,,,BOOL,W59.15,,,,,,,,
,,,CHANNEL,D1170,,,CHANNEL,D1370,,,WORD,D1570,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1171,,,CHANNEL,D1371,,,WORD,D1571,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1172,,,CHANNEL,D1372,,,WORD,D1572,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1173,,,CHANNEL,D1373,,,WORD,D1573,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1174,,,CHANNEL,D1374,,,WORD,D1574,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1175,,,CHANNEL,D1375,,,WORD,D1575,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1176,,,CHANNEL,D1376,,,WORD,D1576,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1177,,,CHANNEL,D1377,,,WORD,D1577,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1178,,,CHANNEL,D1378,,,WORD,D1578,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1179,,,CHANNEL,D1379,,,WORD,D1579,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1180,,,CHANNEL,D1380,,,WORD,D1580,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1181,,,CHANNEL,D1381,,,WORD,D1581,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1182,,,CHANNEL,D1382,,,WORD,D1582,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1183,,,CHANNEL,D1383,,,WORD,D1583,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1184,,,CHANNEL,D1384,,,WORD,D1584,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1185,,,CHANNEL,D1385,,,WORD,D1585,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1186,,,CHANNEL,D1386,,,WORD,D1586,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1187,,,CHANNEL,D1387,,,WORD,D1587,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1188,,,CHANNEL,D1388,,,WORD,D1588,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1189,,,CHANNEL,D1389,,,WORD,D1589,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1190,,,CHANNEL,D1390,,,WORD,D1590,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1191,,,CHANNEL,D1391,,,WORD,D1591,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1192,,,CHANNEL,D1392,,,WORD,D1592,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1193,,,CHANNEL,D1393,,,WORD,D1593,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1194,,,CHANNEL,D1394,,,WORD,D1594,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1195,,,CHANNEL,D1395,,,WORD,D1595,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1196,,,CHANNEL,D1396,,,WORD,D1596,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1197,,,CHANNEL,D1397,,,WORD,D1597,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1198,,,CHANNEL,D1398,,,WORD,D1598,,,,,,,,,,,,,,,,,,,,,,,,
,,,CHANNEL,D1199,,,CHANNEL,D1399,,,WORD,D1599,,,,,,,,,,,,,,,,,,,,,,,,
